url,name,rating,location,address,cuisines,cost_for_two,hours,facilities,phone_number_1,phone_number_2,phone_number_3,hours_int,hours_categorical,amount_cuisines,amount_facilities
https://www.zomato.com/jakarta/resto-pawon-bu-puji-karang-tengah-tangerang/info,Resto Pawon Bu Puji,,Karang Tengah,"Jl. Sunan Giri No. 16, Karang Tengah, Tangerang 15158",Jawa,100000,Opens at 10h,"Breakfast,Home Delivery,Takeaway Available,Live Entertainment,Indoor Seating,Table booking recommended,Praying Room",+62217302793,,,10,Morning,1,7
https://www.zomato.com/jakarta/soto-mie-bogor-bang-soleh-karang-tengah-tangerang/info,Soto Mie Bogor Bang Soleh,,Karang Tengah,"Jl. Raden Saleh Karang Tengah, Tangerang",Soto,50000,Opens at 8h,"Takeaway Available,Indoor Seating",+6285842017452,,,8,Morning,1,2
https://www.zomato.com/jakarta/kue-cubit-aku-dong-gandaria/info,Kue Cubit Aku Dong,,Gandaria,"Gandaria City, Lantai 2, Eat & Eat, Jl Sultan Iskandar Muda, Gandaria, Jakarta",Desserts,60000,Opens at 10h,"Takeaway Available,Indoor Seating,Desserts and Bakes",Not available for this place,,,10,Morning,1,3
https://www.zomato.com/jakarta/super-yamin-pancoran-mas/info,Super Yamin,,Pancoran Mas,"ITC Depok, Lantai 2, Food Court, Jl. Margonda Raya, Pancoran Mas, Depok",Bakmi,50000,Opens at 11h,"Takeaway Available,Indoor Seating",Not available for this place,,,11,Morning,1,2
https://www.zomato.com/jakarta/tahu-gila-slipi/info,Tahu Gila,,Slipi,"Brokoli Canteen, Jl. Palmerah Utara 1 No. 20, Slipi, Jakarta",Street Food,40000,Opens at 10h,"Home Delivery,Takeaway Available,Indoor Seating",+6282225591182,,,10,Morning,1,3
https://www.zomato.com/jakarta/cocoyo-1-gandaria/info,Cocoyo,,Gandaria,"Gandaria City, Lantai Upper Ground, Jl. Sultan Iskandar Muda, Gandaria, Jakarta",Beverages,70000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/kedai-kopi-harum-manis-karang-tengah-tangerang/info,Kedai Kopi Harum Manis,,Karang Tengah,"Jl. Raden Saleh, Karang Tengah, Tangerang","Coffee,Desserts",80000,Opens at 7h,"Takeaway Available,Indoor Seating",+6282112035026,,,7,Morning,2,2
https://www.zomato.com/jakarta/cincau-master-pinang-tangerang/info,Cincau Master,,Pinang,"Mall @ Alam Sutera, Lantai 2, Futopia, Jl. Jalur Sutera Barat, Pinang, Tangerang","Desserts,Indonesian",50000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,2,2
https://www.zomato.com/jakarta/cones-fatmawati/info,CONES,,Fatmawati,"Jl. RS. Fatmawati Raya No. 22A, Fatmawati, Jakarta",Italian,70000,Opens at 9h,"Takeaway Available,Indoor Seating",+6281288188603,,,9,Morning,1,2
https://www.zomato.com/jakarta/sasha-berry-karang-tengah/info,Sasha Berry,,Karang Tengah,"Jl. Raden Saleh, Karang Tengah, Tangerang","Bakery,Desserts",40000,Opens at 7h,"Breakfast,Home Delivery,Takeaway Available,Indoor Seating,Desserts and Bakes",+6287888256134,,,7,Morning,2,5
https://www.zomato.com/jakarta/join-kopi-gandaria/info,Join Kopi,,Gandaria,"Jl. KH Syafi'i Hadzani, Gandaria, Jakarta",Coffee,50000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/es-potong-singapura-gandaria/info,Es Potong Singapura,,Gandaria,"Gandaria City, Lantai 2, Eat & Eat, Jl. Sultan Iskandar Muda, Gandaria, Jakarta","Desserts,Ice Cream",40000,Opens at 10h,"Takeaway Available,Indoor Seating,Desserts and Bakes",Not available for this place,,,10,Morning,2,3
https://www.zomato.com/jakarta/buntut-bakar-by-warung-buntut-1-gandaria/info,Buntut Bakar by Warung Buntut,,Gandaria,"Gandaria City, Lantai 2, Eat & Eat, Jl Sultan Iskandar Muda, Gandaria, Jakarta","Betawi,Soto,Indonesian",150000,Opens at 10h,Indoor Seating,+62212781571,,,10,Morning,3,1
https://www.zomato.com/jakarta/little-kitchen-homemade-cafe-kebon-jeruk/info,Little Kitchen Homemade Cafe,,Kebon Jeruk,"Jl. Prisma Raya Blok A16, No. 41, Kebon Jeruk, Jakarta","Indonesian,Coffee",60000,Opens at 10h,"Home Delivery,Takeaway Available,Indoor Seating,Smoking Area",+62816817197,,,10,Morning,2,4
https://www.zomato.com/jakarta/third-wave-coffee-co-express-bogor-selatan-bogor/info,Third Wave Coffee Co. Express,,Bogor Selatan,"Jl. Batutulis No. 65, Bogor Selatan, Bogor 16131","Coffee,Tea,Fusion,Indonesian",150000,Opens at 10h,"Home Delivery,Takeaway Available,Smoking Area,Outdoor Seating,Self Service,Wifi,Indoor Seating",+6289635845768,,,10,Morning,4,7
https://www.zomato.com/jakarta/kepiting-mafia-bogor-selatan-bogor/info,Kepiting Mafia,2.0,Bogor Selatan,"Jl. Pahlawan No. 70, Bogor Selatan, Bogor",Seafood,170000,Opens at 16h,"Takeaway Available,Indoor Seating,Smoking Area,Praying Room",+6287784404177,,,16,Afternoon,1,4
https://www.zomato.com/jakarta/turn-on-coffee-eatery-kebon-jeruk/info,Turn On Coffee & Eatery,,Kebon Jeruk,"Harvia Suites Building, Jl. Raya Perjuangan No. 63, Kebon Jeruk, Jakarta, Kebon Jeruk, Jakarta","Indonesian,Western,Coffee",100000,Opens at 7h,"Takeaway Available,Beer,Outdoor Seating,Indoor Seating,Wifi,Smoking Area",+622153667993,,,7,Morning,3,6
https://www.zomato.com/jakarta/super-zoupa-pondok-gede-bekasi/info,Super Zoupa,,Pondok Gede,"Jl. Caman Raya, Pondok Gede, Bekasi",European,50000,Opens at 6h,"Breakfast,Home Delivery,Takeaway Available,Desserts and Bakes",+6287780002443,,,6,Morning,1,4
https://www.zomato.com/jakarta/bangikopi-makasar/info,BangiKopi,2.0,Makasar,"Bandara Halim Perdanakusuma, Jl. Protokol Halim Perdana Kusuma, Makasar, Jakarta","Coffee,Peranakan,Indonesian",250000,Opens at 6h,"Breakfast,Takeaway Available,Indoor Seating,Smoking Area",+6281211511242,,,6,Morning,3,4
https://www.zomato.com/jakarta/ayam-talita-kebon-jeruk/info,Ayam Talita,,Kebon Jeruk,"JAWARA Food Court, Jl. Meruya Ilir Raya No. 25, Kebon Jeruk, Jakarta",Indonesian,70000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/sate-solo-pak-har-slipi/info,Sate Solo Pak Har,,Slipi,"Jl. Palmerah Utara No. 28, Slipi, Jakarta","Satay,Jawa",80000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,2,2
https://www.zomato.com/jakarta/sate-pak-rebing-empang-bogor-selatan-bogor/info,Sate Pak Rebing Empang,2.0,Bogor Selatan,"Jl. Raden Aria Wiranata No. 17, Bogor Selatan, Bogor","Satay,Indonesian",80000,Opens at 10h,"Takeaway Available,Outdoor Seating,Indoor Seating,Smoking Area",622518382104,6281283430552,,10,Morning,2,4
https://www.zomato.com/jakarta/warung-onta-bogor-selatan-bogor/info,Warung Onta,,Bogor Selatan,"Orchard Walk BNR, Ruko Epicentrum Blok C No. 12, Jl. Bogor Nirwana Residence, Bogor Selatan, Bogor",Indonesian,90000,Opens at 11h,"Takeaway Available,Indoor Seating,Smoking Area,Outdoor Seating",+6287721606276,,,11,Morning,1,4
https://www.zomato.com/jakarta/1oz-coffee-slipi/info,1oz Coffee,2.0,Slipi,"Graha Indramas, Lantai Ground, Jl. K. S. Tubun No. 77, Slipi, Jakarta","Coffee,Tea",80000,Opens at 7h 30m,"Breakfast,Takeaway Available,Indoor Seating,Wifi",+6281283081919,,,7,Morning,2,4
https://www.zomato.com/jakarta/waroeng-ceker-bogor-selatan-bogor/info,Waroeng Ceker,,Bogor Selatan,"Orchard Walk BNR, Ruko Epicentrum Blok C No. 8, Jl. Bogor Nirwana Residence, Bogor Selatan, Bogor",Indonesian,100000,Opens at 12h,"Takeaway Available,Indoor Seating,Smoking Area,Outdoor Seating",+628559863195,,,12,Afternoon,1,4
https://www.zomato.com/jakarta/rm-lesehan-mas-brow-bogor-selatan-bogor/info,RM Lesehan MAS BROW,,Bogor Selatan,"Orchard Walk BNR Blok B No. 6, Jl. Bogor Nirwana Residence Bogor Selatan, Bogor",Sunda,80000,Opens at 10h,"Takeaway Available,Indoor Seating,Smoking Area,Outdoor Seating",+6285886080489,,,10,Morning,1,4
https://www.zomato.com/jakarta/takano-juo-blok-m/info,Takano Juo,2.0,Blok M,"Pasar Mayestik, Lantai Ground, Jl. Tebah, Blok M, Jakarta",Padang,60000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281399262649,,,10,Morning,1,2
https://www.zomato.com/jakarta/the-19th-hole-restaurant-r-hotel-rancamaya-bogor-selatan-bogor/info,The 19th Hole Restaurant - R Hotel Rancamaya,,Bogor Selatan,"R Hotel Rancamaya, Jl. Raya Rancamaya Utama, Bogor Selatan, Bogor","Western,Indonesian",300000,Opens at 6h,"Breakfast,Takeaway Available,Wine and Beer,Indoor Seating,Table booking recommended,Smoking Area,Outdoor Seating,Serves Cocktails,Praying Room,Wifi",+622518242282,,,6,Morning,2,10
https://www.zomato.com/jakarta/kedai-mang-udeng-bogor-selatan-bogor/info,Kedai Mang Udeng,,Bogor Selatan,"Jl. R. E. Soemanta Diredja No. 20, Bogor Selatan, Bogor",Indonesian,100000,Opens at 10h,"Takeaway Available,Indoor Seating",6281319091008,628111155180,,10,Morning,1,2
https://www.zomato.com/jakarta/warung-sate-maranggi-abang-mahmud-bogor-selatan-bogor/info,Warung Sate Maranggi Abang Mahmud,,Bogor Selatan,"Jl. Pahlawan No. 131, Bogor Selatan, Bogor",Satay,100000,Opens at 9h,"Takeaway Available,Praying Room,Indoor Seating,Smoking Area",+6287870111510,,,9,Morning,1,4
https://www.zomato.com/jakarta/blue-sea-restaurant-bogor-selatan-bogor/info,Blue Sea Restaurant,,Bogor Selatan,"Orchard Walk BNR, Ruko Epicentrum Blok C No. 15, Jl. Bogor Nirwana Residence, Bogor Selatan, Bogor","Beverages,Seafood,Snacks",80000,Opens at 15h,"Takeaway Available,Indoor Seating,Smoking Area,Outdoor Seating",+6287820621676,,,15,Afternoon,3,4
https://www.zomato.com/jakarta/jianbing-heroes-daan-mogot/info,Jianbing Heroes,3.9,Daan Mogot,"Citra Garden 1, Blok A4 No. 26, Jl. Kebahagiaan, Daan Mogot, Jakarta 11840","Chinese,Street Food",100000,Opens at 8h,"Home Delivery,Takeaway Available,Outdoor Seating",+6281219106395,,,8,Morning,2,3
https://www.zomato.com/jakarta/geprek-ayam-keliling-kemayoran/info,Geprek Ayam Keliling,3.9,Kemayoran,"ITC Cempaka Mas, Lantai 5, Food Court, Jl. Letjen Suprapto, Kemayoran, Jakarta",Jawa,60000,Opens at 10h,"Takeaway Available,Indoor Seating",+6287876212000,,,10,Morning,1,2
https://www.zomato.com/jakarta/chuanfu-hotpot-muara-karang/info,ChuanFu Hotpot,3.9,Muara Karang,"Jl. Muara Karang Raya A8 no. 87-91, Muara Karang, Jakarta",Chinese,400000,Opens at 11h,"Indoor Seating,Table booking recommended,Wifi,Buffet",+62216679905,,,11,Morning,1,4
https://www.zomato.com/jakarta/ippachi-sudirman/info,Ippachi,3.9,Sudirman,"Wisma BNI 46, Lantai Ground, Jl. Jenderal Sudirman, Sudirman, Jakarta","Japanese,Sushi",600000,Opens at 11h 30m,"Takeaway Available,Beer,Table booking recommended,Wifi,Indoor Seating,Smoking Area",62215700880,62215700990,,11,Morning,2,6
https://www.zomato.com/jakarta/lagoon-lounge-the-sultan-hotel-jakarta-senayan/info,Lagoon Lounge - The Sultan Hotel Jakarta,3.9,Senayan,"The Sultan Hotel Jakarta, Jl. Gatot Subroto, Senayan, Jakarta","Western,Indonesian",350000,Opens at 7h 30m,"Breakfast,Wine and Beer,Indoor Seating,Wifi,Table booking recommended",+62215703600,,,7,Morning,2,5
https://www.zomato.com/jakarta/berastagi-cempaka-putih/info,Berastagi,3.9,Cempaka Putih,"Jl. Letjen Suprapto No. 2, Cempaka Putih, Jakarta",Batak,90000,Opens at 10h,"Takeaway Available,Beer,Indoor Seating",+62214254737,,,10,Morning,1,3
https://www.zomato.com/jakarta/rm-wong-tegal-tanjung-duren/info,RM Wong Tegal,3.9,Tanjung Duren,"Jl. Tanjung Duren Barat 6 No. 5, Tanjung Duren, Jakarta","Jawa,Satay,Indonesian",100000,Opens at 9h,"Breakfast,Takeaway Available,Indoor Seating",+62215685904,,,9,Morning,3,3
https://www.zomato.com/jakarta/nasi-uduk-mpok-iyoh-ciputat-timur-tangerang/info,Nasi Uduk Mpok Iyoh,3.9,Ciputat Timur,"Jl. Pahlawan No. 95, Ciputat Timur, Tangerang","Betawi,Indonesian",100000,Opens at 15h,"Takeaway Available,Indoor Seating",+62217430975,,,15,Afternoon,2,2
https://www.zomato.com/jakarta/bites-n-bowls-sudirman/info,Bites 'n Bowls,3.9,Sudirman,"Sampoerna Strategic Square, Lantai Lower Ground, Jl. Jenderal Sudirman, Sudirman, Jakarta",Indonesian,100000,Opens at 7h 30m,"Breakfast,Takeaway Available,Indoor Seating",+6281513770577,,,7,Morning,1,3
https://www.zomato.com/jakarta/tanamo-bekasi-barat/info,Tanamo,3.9,Bekasi Barat,"Jl. Bintara Raya No. 19, Bekasi Barat, Bekasi",Padang,70000,Opens at 8h,"Breakfast,Takeaway Available,Indoor Seating",+622188964843,,,8,Morning,1,3
https://www.zomato.com/jakarta/cirengcrispi-kelapa-gading/info,Cirengcrispi,3.9,Kelapa Gading,"Mall of Indonesia, Lantai Lower Ground, Pasar MOI, Jl. Boulevard Barat Raya, Kelapa Gading, Jakarta",Snacks,40000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/shantung-kitchen-kelapa-gading/info,Shantung Kitchen,3.9,Kelapa Gading,"Jl. Summagung III, Blok N2 No. 8, Kelapa Gading, Jakarta",Chinese,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+62214523940,,,10,Morning,1,2
https://www.zomato.com/jakarta/driil-steak-cimanggis-depok/info,D'riil Steak,2.0,Cimanggis,"Jl. Akses UI No. 7, Cimanggis, Depok","Steak,Indonesian",120000,Opens at 10h,"Takeaway Available,Indoor Seating",+622128566270,,,10,Morning,2,2
https://www.zomato.com/jakarta/warunk-nonstop-bekasi-utara-bekasi/info,Warunk NonStop,2.0,Bekasi Utara,"Ruko Saung Bambu Blok B No. 1, Jl. Kali Abang Tengah, Bekasi Utara, Bekasi","Coffee,Tea",150000,Opens at 12h 30m,"Home Delivery,Takeaway Available,Smoking Area,Outdoor Seating,Indoor Seating,Wifi",+6281317979100,,,12,Afternoon,2,6
https://www.zomato.com/jakarta/ayam-geprek-katineung-cibubur/info,Ayam Geprek Katineung,2.0,Cibubur,"Food Court Fox, Taman Rekreasi Wiladatika Jl. Jambore No. 1, Cibubur, Jakarta","Indonesian,Betawi",50000,Opens at 11h,"Home Delivery,Takeaway Available,Outdoor Seating,Wifi",+628129448231,,,11,Morning,2,4
https://www.zomato.com/jakarta/sate-kambing-legendaris-27-sentul-bogor/info,Sate Kambing Legendaris 27,,Sentul,"Ruko Plaza Niaga 1 Blok D No. 27, Jl. MH. Thamrin, Sentul City, Sentul, Bogor","Satay,Indonesian",100000,Opens at 11h,"Takeaway Available,Smoking Area,Indoor Seating",+622122930706,,,11,Morning,2,3
https://www.zomato.com/jakarta/sop-buntut-bogor-sehati-sentul-bogor/info,Sop Buntut Bogor Sehati,,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor",Sunda,100000,Opens at 10h,"Breakfast,Takeaway Available,Outdoor Seating,Indoor Seating,Wifi",+6283818742857,,,10,Morning,1,5
https://www.zomato.com/jakarta/manado-food-manomazi-sentul-bogor/info,Manado Food Manomazi,,Sentul,"Eco Art Park, Ah Poong, Jl. Ir. H. Djuanda, Sentul City, Sentul, Bogor",Manado,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281213720933,,,10,Morning,1,2
https://www.zomato.com/jakarta/kedaton-8-resto-sentul-8-hotel-sentul-bogor/info,Kedaton 8 Resto - Sentul 8 Hotel,,Sentul,"Kawasan Industri Sentul, Jl. Surya Raya, Kavling Commercial Area 1, Sentul, Bogor","Indonesian,Chinese",150000,Opens at 9h,"Outdoor Seating,Wifi,Indoor Seating,Table booking recommended",+622187905100,,,9,Morning,2,4
https://www.zomato.com/jakarta/restoran-kenanga-gatot-subroto/info,Restoran Kenanga,,Gatot Subroto,"Menara Bidakara 1, Lantai Ground, Jl. Jend. Gatot Subroto Kav 71-73, Gatot Subroto, Jakarta",Western,270000,Opens at 6h,"Breakfast,Indoor Seating,Table booking recommended,Buffet",Not available for this place,,,6,Morning,1,4
https://www.zomato.com/jakarta/bakso-malang-sop-iga-wapo-permata-sentul-bogor/info,Bakso Malang & Sop Iga Wapo Permata,,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor","Indonesian,Bakso",80000,Opens at 10h,"Takeaway Available,Outdoor Seating,Indoor Seating",Not available for this place,,,10,Morning,2,3
https://www.zomato.com/jakarta/rumah-makan-sagita-sentul-bogor/info,Rumah Makan Sagita,,Sentul,"Rest Area Sentul, Jl. Tol Jagorawi, Sentul, Bogor, Sentul, Bogor",Indonesian,80000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/tahu-super-pong-lym-sentul-bogor/info,"Tahu Super Pong ""LYM""",2.0,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor","Sunda,Jawa,Chinese",50000,Opens at 10h,"Breakfast,Takeaway Available,Outdoor Seating,Indoor Seating,Wifi",+6287874123789,,,10,Morning,3,5
https://www.zomato.com/jakarta/clemmons-sentul-bogor/info,Clemmons,,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor",Western,70000,Opens at 10h,"Takeaway Available,Indoor Seating",+6285289330577,,,10,Morning,1,2
https://www.zomato.com/jakarta/rawon-cak-andri-sentul-bogor/info,Rawon Cak Andri,,Sentul,"Eco Art Park, Ah Poong, Jl. Ir H Djuanda, Sentul City, Sentul, Bogor",Indonesian,80000,Opens at 10h,"Takeaway Available,Indoor Seating,Outdoor Seating",+6281357838399,,,10,Morning,1,3
https://www.zomato.com/jakarta/soto-bakar-gubuk-soto-sentul-bogor/info,Soto Bakar Gubuk Soto,,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor",Soto,80000,Opens at 10h,"Takeaway Available,Outdoor Seating,Indoor Seating",+628111139900,,,10,Morning,1,3
https://www.zomato.com/jakarta/the-ayoma-1-sentul-bogor/info,The Ayoma,,Sentul,"Ruko Pinus Niaga, Jl. Pinus Niaga No. 26, Sentul City, Sentul, Bogor",Padang,52000,Opens at 9h,"Home Delivery,Takeaway Available,Indoor Seating,Smoking Area",628592064597,6287886803069,,9,Morning,1,4
https://www.zomato.com/jakarta/yummieeh-ussy-grogol/info,Yummieeh Ussy,,Grogol,"PHX Grogol, Jl. Dr. Susilo No. 342, Grogol, Jakarta",Bakmi,80000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/koodoo-tomang/info,Koodoo,,Tomang,"Jl. Mandala Utara No. 18, Tomang, Jakarta","Fusion,Western",100000,Opens at 17h,"Takeaway Available,Free Parking,Indoor Seating,Smoking Area",+6281283069232,,,17,Afternoon,2,4
https://www.zomato.com/jakarta/brother-bear-serpong-utara-tangerang/info,Brother Bear,,Serpong Utara,"Ruko Golden 8, Jl. Ki Hajar Dewantara, Blok I No. 5, Serpong Utara, Tangerang",Bubble Tea,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+6285966610707,,,10,Morning,1,2
https://www.zomato.com/jakarta/tomokofi-karet/info,Tomokofi,,Karet,"Jl. Prof. Dr Satrio No. 10, Karet, Jakarta","Coffee,Beverages",50000,Opens at 8h,"Takeaway Available,Free Parking,Indoor Seating,Smoking Area",+6287877354718,,,8,Morning,2,4
https://www.zomato.com/jakarta/ballicious-cake-kebon-jeruk/info,Ballicious Cake,,Kebon Jeruk,"Jl. Musa No. 37, Kebon Jeruk, Jakarta","Bakery,Finger Food",30000,Opens at 10h,"Takeaway Available,Indoor Seating,Desserts and Bakes",+6285884713158,,,10,Morning,2,3
https://www.zomato.com/jakarta/depenyet-penyets-an-sentul-bogor/info,de'Penyet Penyets.an,,Sentul,"Eco Art Park, Ah Poong, Jl. Ir H Djuanda, Sentul City, Sentul, Bogor",Indonesian,80000,Opens at 10h,"Takeaway Available,Indoor Seating,Outdoor Seating",+628111152193,,,10,Morning,1,3
https://www.zomato.com/jakarta/kedai-komunal-jatinegara/info,Kedai Komunal,,Jatinegara,"Jl. Basuki Rahmat, No 116
kel.pondok bambu kec. Duren sawit. Jakarta Timur 13430","Coffee,Beverages,Snacks",120000,Opens at 16h,"Takeaway Available,Live Entertainment,Smoking Area,Indoor Seating",+6285692659970,,,16,Afternoon,3,4
https://www.zomato.com/jakarta/mie-aceh-peunayong-sentul-bogor/info,Mie Aceh Peunayong,,Sentul,"Eco Art Park, Ah Poong, Jl. Ir H Djuanda, Sentul City, Sentul, Bogor",Aceh,90000,Opens at 10h,"Breakfast,Takeaway Available,Outdoor Seating,Wifi,Indoor Seating",+6283891791479,,,10,Morning,1,5
https://www.zomato.com/jakarta/masakan-khas-jawa-soto-kudus-sentul-bogor/info,Masakan Khas Jawa Soto Kudus,,Sentul,"Ah Poong, Jl. Ir. H. Djuanda, Sentul, Bogor",Jawa,70000,Opens at 10h,"Takeaway Available,Indoor Seating",+6281210669351,,,10,Morning,1,2
https://www.zomato.com/jakarta/kedai-pakos-sentul-bogor/info,Kedai Pako's,,Sentul,"Banana Residence, Jl. Pisang Raja 1, Babakan Madang, Sentul, Bogor",Coffee,50000,Opens at 11h,"Takeaway Available,Outdoor Seating,Wifi,Indoor Seating,Smoking Area",+6281299291577,,,11,Morning,1,5
https://www.zomato.com/jakarta/bakso-sehat-jm-sentul-bogor/info,Bakso Sehat JM,,Sentul,"Jl. Pahlawan RT. 04 RW. 04, No. 23, Desa Sanja, Sentul, Bogor",Bakso,100000,Opens at 10h,"Takeaway Available,Indoor Seating,Smoking Area",628116831180,6281290848776,,10,Morning,1,3
https://www.zomato.com/jakarta/segye-bunsik-korean-restaurant-jatiuwung-tangerang/info,Segye Bunsik Korean Restaurant,,Jatiuwung,"Ruko Permata Sari, Blok B17 No. 18, Jatiuwung, Tangerang",Korean,90000,24 Hours (Today),"Home Delivery,Takeaway Available,Outdoor Seating,Smoking Area,Indoor Seating,Table booking recommended",+6282114314063,,,24,,1,6
https://www.zomato.com/jakarta/zumo-street-food-karawaci-tangerang/info,Zumo Street Food,,Karawaci,"Jl. Gama 1 No. 66, Karawaci, Tangerang",Street Food,80000,Opens at 10h,"Takeaway Available,Indoor Seating",+6282385973009,,,10,Morning,1,2
https://www.zomato.com/jakarta/earl-coffee-ciledug-tangerang/info,Earl Coffee,,Ciledug,"Jl. Utama Puri Bintaro Hijau, Blok D2 No. 3, Ciledug, Tangerang","Coffee,Beverages",50000,24 Hours (Today),"Takeaway Available,Outdoor Seating,Indoor Seating",622127563226,6281287260599,,24,,2,3
https://www.zomato.com/jakarta/mie-kingkong-cipondoh-tangerang/info,Mie Kingkong,,Cipondoh,"Ruko Green Lake City, Blok M No. 55, Jl. Green Lake City Boulevard, Cipondoh, Tangerang","Bakmi,Chinese",80000,Opens at 8h 45m,"Breakfast,Home Delivery,Takeaway Available,Free Parking,Indoor Seating",+6282114545751,,,8,Morning,2,5
https://www.zomato.com/jakarta/gudeg-pak-kumis-blok-m/info,Gudeg Pak Kumis,2.0,Blok M,"Loksem JS 30, Jl Barito II No 21, Blok M, Jakarta",Yogyakarta,50000,Opens at 10h,"Takeaway Available,Outdoor Seating",+628111123436,,,10,Morning,1,2
https://www.zomato.com/jakarta/gado-gado-kartini-2-mangga-besar/info,Gado Gado Kartini 2,,Mangga Besar,"Jl. Mangga Besar III No.2, Mangga Besar, Jakarta",Indonesian,50000,Opens at 10h,"Takeaway Available,Indoor Seating",+62818389111,,,10,Morning,1,2
https://www.zomato.com/jakarta/soto-pak-de-kemayoran/info,Burung Dara Soto Semarang Pak De,,Kemayoran,"ITC Cempaka Mas, Lantai 5, Food Court, Jl. Letjen Suprapto, Cempaka Putih, Jakarta","Soto,Jawa",80000,Opens at 10h,"Takeaway Available,Indoor Seating",+6285776777419,,,10,Morning,2,2
https://www.zomato.com/jakarta/kantin-happy-yes-mangga-besar/info,Kantin Happy Yes,,Mangga Besar,"LTC Glodok, Lantai 2, Food Court, Jl. Hayam Wuruk No. 127, Hayam Wuruk, Jakarta","Jawa,Soto",70000,Opens at 10h,"Home Delivery,Takeaway Available,Indoor Seating",622132471291,622196619200,,10,Morning,2,3
https://www.zomato.com/jakarta/cafe-luna-mangga-besar/info,Cafe Luna,,Mangga Besar,"LTC Glodok, Lantai 2, Food Court, Jl. Hayam Wuruk No. 127, Hayam Wuruk, Jakarta",Manado,90000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/maythefruitbewithyou-karet/info,MaythefruitBewithyou,,Karet,"Jl. Prof Dr Satrio No. 180, Karet, Jakarta",Beverages,45000,Opens at 8h,"Home Delivery,Takeaway Available,Indoor Seating",+6285697811900,,,8,Morning,1,3
https://www.zomato.com/jakarta/bakmi-karet-dan-nasi-goreng-awin-cipondoh-tangerang/info,Bakmi Karet Dan Nasi Goreng Awin,,Cipondoh,"Rukan Wallstreet, Jl. Green Lake City Boulevard Blok A No. 1, Cipondoh, Tangerang","Bakmi,Indonesian",60000,Opens at 7h,"Takeaway Available,Indoor Seating",Not available for this place,,,7,Morning,2,2
https://www.zomato.com/jakarta/aluna-fresh-drink-cawang/info,Aluna Fresh Drink,,Cawang,"Pusat Grosir Cililitan, Lantai Ground, Jl. Mayjen Sutoyo No. 76, Cawang, Jakarta",Beverages,50000,Opens at 10h,Takeaway Only,Not available for this place,,,10,Morning,1,1
https://www.zomato.com/jakarta/z-one-kebab-turki-cawang/info,Z-One Kebab Turki,,Cawang,"Pusat Grosir Cililitan, Lantai Ground, Jl. Mayjen Sutoyo No. 76, Cawang, Jakarta",Kebab,50000,Opens at 10h,"Takeaway Only,Desserts and Bakes",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/enman-fruit-juice-cawang/info,Enman Fruit Juice,,Cawang,"Pusat Grosir Cililitan, Lantai Ground, Jl. Mayjen Sutoyo No. 76, Cawang, Jakarta",Beverages,50000,Opens at 10h,Takeaway Only,Not available for this place,,,10,Morning,1,1
https://www.zomato.com/jakarta/syahnas-kuliner-cawang/info,Syahnas Kuliner,,Cawang,"Pusat Grosir Cililitan, Lantai Ground, Halte Walk, Jl. Mayjen Sutoyo No. 76, Cawang, Jakarta",Indonesian,60000,Opens at 10h,"Takeaway Available,Indoor Seating",Not available for this place,,,10,Morning,1,2
https://www.zomato.com/jakarta/shisate-cawang/info,Shisate,,Cawang,"Pusat Grosir Cililitan, Lantai Ground, Halte Walk, Jl. Mayjen Sutoyo No. 76, Cawang, Jakarta",Snacks,40000,Opens at 10h,Takeaway Only,Not available for this place,,,10,Morning,1,1
